private_networks,sjc04,bcr01,10.3.9.0/24 10.87.0.0/16 10.201.91.0/24
private_networks,sng01,bcr01,10.2.43.0/24 10.3.20.0/24 10.64.0.0/16 10.66.0.0/15 10.251.12.0/23 10.251.86.0/23
private_networks,sng01,bcr02,10.116.0.0/15
private_networks,syd01,bcr01,10.3.44.0/24 10.3.107.0/24 10.138.0.0/15 10.202.43.0/24
private_networks,syd01,bcr02,10.210.0.0/16
private_networks,syd04,bcr01,10.3.6.0/24 10.63.0.0/16 10.201.27.0/24
private_networks,syd05,bcr01,10.3.23.0/24 10.195.0.0/16 10.207.27.0/24
private_networks,tok02,bcr01,10.2.241.0/24 10.3.30.0/24 10.3.75.0/24 10.3.242.0/24 10.129.0.0/16 10.132.0.0/15 10.201.171.0/24
private_networks,tok02,bcr02,10.212.0.0/16
private_networks,tok04,bcr01,10.3.17.0/24 10.192.0.0/16 10.201.187.0/24
private_networks,tok05,bcr01,10.3.19.0/24 10.193.0.0/16 10.201.203.0/24
private_networks,tor01,bcr01,10.2.59.0/24 10.3.42.0/24 10.114.0.0/15 10.202.107.0/24
private_networks,tor01,bcr02,10.166.0.0/15
private_networks,tor04,bcr01,10.1.2.0/24 10.3.53.0/24 10.11.0.0/16
private_networks,tor05,bcr01,10.1.6.0/24 10.3.51.0/24 10.243.0.0/16
private_networks,wdc01,bcr03,10.1.119.0/24 10.3.10.0/24 10.58.0.0/16 10.251.8.0/23 10.251.84.0/23
private_networks,wdc01,bcr05,10.108.0.0/15
private_networks,wdc01,bcr06,10.124.0.0/15
private_networks,wdc04,bcr01,10.3.10.0/29 10.3.52.0/24 10.3.171.0/24 10.3.240.0/24 10.148.0.0/15
private_networks,wdc04,bcr02,10.0.192.128/26 10.170.0.0/16
private_networks,wdc04,bcr03,10.183.0.0/16 10.216.0.0/16
private_networks,wdc04,bcr04,10.65.0.0/16 10.201.11.0/24 10.211.0.0/16
private_networks,wdc04,bcr05,10.213.0.0/16
private_networks,wdc06,bcr01,10.3.4.0/24 10.188.0.0/15 10.200.171.0/24
private_networks,wdc07,bcr01,10.3.5.0/24 10.39.0.0/16 10.190.0.0/15 10.200.187.0/24
service_network,all,,10.0.64.0/19
service_network,ams01,,10.2.64.0/20 10.200.48.0/20
service_network,ams03,,10.3.128.0/20 161.26.28.0/22
service_network,che01,,10.200.16.0/20 161.26.32.0/22 166.9.60.0/24
service_network,dal05,,10.1.128.0/19 161.26.12.0/24
service_network,dal06,,10.2.128.0/20
service_network,dal07,,10.1.176.0/20
service_network,dal08,,100.100.0.0/20
service_network,dal09,,10.2.112.0/20 10.3.192.0/24 161.26.4.0/22
service_network,dal10,,10.200.80.0/20 161.26.13.0/24 161.26.96.0/22 166.9.12.0/23 166.9.48.0/24 166.9.50.0/24 166.9.228.0/24 166.9.250.192/27
service_network,dal12,,10.200.112.0/20 161.26.108.0/22 166.9.14.0/23 166.9.51.0/24 166.9.229.0/24 166.9.250.224/27
service_network,dal13,,10.200.128.0/20 161.26.112.0/22 166.9.16.0/23 166.9.58.0/24 166.9.230.0/24 166.9.251.0/27
service_network,fra02,,10.3.80.0/20 161.26.36.0/22 166.9.28.0/23
service_network,fra04,,10.201.112.0/20 161.26.144.0/22 166.9.30.0/23
service_network,fra05,,10.201.128.0/20 161.26.148.0/22 166.0.32.0/23
service_network,hkg02,,10.2.160.0/20 161.26.40.0/22
service_network,lon02,,10.1.208.0/20 161.26.8.0/22
service_network,lon04,,10.201.32.0/20 161.26.128.0/22 166.9.36.0/23
service_network,lon05,,10.201.48.0/20 161.26.140.0/22 166.9.34.0/23
service_network,lon06,,10.201.64.0/20 161.26.160.0/22 166.9.38.0/23
service_network,mex01,,10.2.176.0/20 161.26.48.0/22
service_network,mil01,,10.3.144.0/20 161.26.52.0/22
service_network,mon01,,10.3.112.0/20 161.26.56.0/22
service_network,osa21,,10.202.112.0/20 161.26.184.0/22 166.9.70.0/24
service_network,osa22,,10.202.144.0/20 161.26.188.0/22 166.9.71.0/24
service_network,osa23,,10.202.160.0/20 161.26.192.0/22 166.9.72.0/24
service_network,par01,,10.2.144.0/20 161.26.60.0/22 166.9.79.0/24 166.9.245.128/27
service_network,sao01,,10.200.0.0/20 161.26.64.0/22 166.9.82.0/24
service_network,sao04,,10.202.208.0/20 161.26.204.0/22 166.9.83.0/24
service_network,sao05,,10.202.240.0/20 161.26.208.0/22 166.9.84.0/24
service_network,seo01,,10.200.64.0/20 161.26.100.0/22 166.9.46.0/23
service_network,sjc01,,10.1.192.0/20 10.200.32.0/20
service_network,sjc03,,10.3.176.0/20 161.26.72.0/22
service_network,sjc04,,10.201.80.0/20 161.26.136.0/22
service_network,sng01,,10.2.32.0/20 10.200.144.0/20 161.26.76.0/22
service_network,syd01,,10.3.96.0/20 10.202.32.0/20 161.26.80.0/22 161.26.168.0/22 166.9.52.0/23
service_network,syd04,,10.201.16.0/20 161.26.124.0/22 166.9.54.0/23
service_network,syd05,,10.202.16.0/20 161.26.164.0/22 166.9.56.0/23
service_network,tok02,,10.3.64.0/20 10.201.160.0/20 161.26.84.0/22 166.9.40.0/23
service_network,tok04,,10.201.176.0/20 161.26.152.0/22 166.9.42.0/23
service_network,tok05,,10.201.192.0/20 161.26.156.0/22 166.9.44.0/23
service_network,tor01,,10.2.48.0/20 10.202.96.0/20 161.26.88.0/22 166.9.76.0/24
service_network,tor04,,10.202.176.0/20 161.26.196.0/22 166.9.77.0/24
service_network,tor05,,10.202.192.0/20 161.26.200.0/22 166.9.78.0/24
service_network,wdc01,,10.1.96.0/19 161.26.16.0/22
service_network,wdc04,,10.3.160.0/20 10.201.0.0/20 161.26.92.0/22 161.26.132.0/22 166.9.20.0/23 166.9.231.0/24
service_network,wdc06,,10.200.160.0/20 161.26.120.0/22 166.9.22.0/23 166.9.232.0/24 166.9.251.64/27
